state,year,population,property_rates_all,rates_burglary,rates_larceny,rates_motor,violent_rates_all,rates_assault,rates_murder,rates_rape,rates_robbery,property_total_all,total_burglary,total_larceny,total_motor,violent_total_all,total_assault,total_murder,total_rape,total_robbery
Colorado,1964,1966000,2570.1,679.9,1619.0,271.2,158.6,70.1,4.2,17.1,67.3,50528,13367,31829,5332,3119,1378,82,336,1323
Colorado,1965,1969000,2551.8,650.9,1652.2,248.7,152.7,78.6,3.5,16.2,54.5,50245,12817,32532,4896,3007,1547,69,318,1073
Colorado,1966,1977000,2840.7,711.0,1831.3,298.3,168.9,93.8,4.0,17.3,53.8,56160,14057,36205,5898,3340,1854,79,343,1064
Colorado,1967,1975000,3117.2,789.4,2019.5,308.4,191.8,98.9,4.1,20.9,67.9,61565,15590,39885,6090,3789,1954,81,412,1342
Colorado,1968,2048000,3599.6,917.0,2262.0,420.6,263.0,135.0,5.4,26.1,96.5,73720,18780,46326,8614,5387,2765,110,535,1977
Colorado,1969,2100000,4199.4,1133.2,2559.2,507.0,298.8,154.0,5.3,28.8,110.7,88188,23798,53743,10647,6275,3234,112,605,2324
Colorado,1970,2207259,4961.4,1380.9,2992.1,588.4,356.7,185.4,6.2,36.0,129.1,109512,30481,66043,12988,7874,4093,137,795,2849
Colorado,1971,2283000,5143.3,1450.0,3128.5,564.8,373.6,193.8,6.5,38.4,134.9,117422,33104,71423,12895,8530,4424,149,877,3080
Colorado,1972,2357000,5188.2,1580.1,3018.8,589.3,405.4,217.3,8.3,38.4,141.4,122286,37242,71154,13890,9555,5122,196,905,3332
Colorado,1973,2437000,5081.9,1598.8,2910.6,572.5,414.0,204.4,7.9,38.7,162.9,123845,38963,70931,13951,10088,4981,193,944,3970
Colorado,1974,2496000,5736.0,1843.1,3354.2,538.6,429.8,221.6,6.0,36.5,165.7,143170,46005,83722,13443,10728,5530,151,910,4137
Colorado,1975,2534000,6212.4,2001.2,3744.0,467.2,463.1,240.1,7.4,41.5,174.1,157421,50710,94873,11838,11735,6084,188,1051,4412
Colorado,1976,2583000,6365.4,1879.9,4043.5,442.0,417.0,236.7,6.8,33.8,139.7,164419,48558,104443,11418,10770,6113,176,873,3608
Colorado,1977,2619000,6315.6,1935.2,3903.2,477.1,511.9,292.9,6.3,42.0,170.7,165405,50684,102225,12496,13407,7670,166,1100,4471
Colorado,1978,2670000,6334.5,1869.6,3977.0,487.9,498.0,281.9,7.3,49.6,159.2,169130,49917,106185,13028,13296,7526,196,1323,4251
Colorado,1979,2772000,6529.0,1794.4,4253.2,481.4,522.1,306.1,5.8,53.1,157.0,180984,49741,117898,13345,14472,8486,161,1472,4353
Colorado,1980,2878407,6804.9,2030.8,4325.8,448.3,528.6,309.2,6.9,52.5,160.1,195872,58455,124514,12903,15215,8899,198,1510,4608
Colorado,1981,2963000,6821.4,2031.6,4375.9,413.9,531.7,318.5,8.1,45.6,159.5,202119,60197,129658,12264,15755,9438,239,1352,4726
Colorado,1982,3045000,6575.7,1749.1,4429.3,397.3,504.2,303.1,6.0,44.5,150.6,200230,53260,134873,12097,15354,9229,182,1356,4587
Colorado,1983,3139000,6150.7,1532.4,4245.7,372.7,476.4,301.7,6.4,41.9,126.4,193070,48101,133271,11698,14955,9469,202,1316,3968
Colorado,1984,3178000,6013.3,1561.3,4054.7,397.3,457.8,299.0,5.8,39.0,114.0,191104,49619,128859,12626,14548,9503,184,1238,3623
Colorado,1985,3231000,6448.0,1748.1,4267.0,432.9,471.0,300.1,5.8,40.9,124.2,208336,56480,137868,13988,15219,9697,189,1321,4012
Colorado,1986,3267000,6508.3,1791.6,4230.8,486.0,523.6,329.4,7.0,42.3,144.8,212626,58531,138219,15876,17105,10762,230,1382,4731
Colorado,1987,3296000,5983.8,1534.6,4012.9,436.3,467.5,302.1,5.8,40.8,118.8,197225,50580,132266,14379,15409,9958,191,1344,3916
Colorado,1988,3290000,5705.7,1383.1,3900.6,422.0,472.6,329.5,5.7,38.6,98.8,187719,45503,128331,13885,15548,10842,187,1269,3250
Colorado,1989,3317000,5568.0,1250.4,3864.8,452.9,471.4,340.8,4.4,36.2,90.0,184692,41475,128195,15022,15636,11304,146,1202,2984
Colorado,1990,3294394,5527.8,1208.8,3890.6,428.4,526.0,385.0,4.2,46.2,90.6,182106,39822,128172,14112,17328,12684,138,1521,2985
Colorado,1991,3377000,5514.8,1158.3,3930.0,426.4,559.3,398.9,5.9,47.0,107.4,186235,39117,132717,14401,18887,13472,199,1588,3628
Colorado,1992,3470000,5379.9,1090.9,3780.1,509.0,578.8,404.9,6.2,47.3,120.5,186684,37853,131169,17662,20086,14049,216,1641,4180
Colorado,1993,3566000,4959.5,1009.8,3499.4,450.3,567.3,399.0,5.8,45.8,116.7,176856,36011,124787,16058,20229,14230,206,1633,4160
Colorado,1994,3656000,4808.8,925.7,3490.2,392.9,509.6,354.0,5.4,43.2,106.9,175808,33843,127600,14365,18632,12944,199,1579,3910
Colorado,1995,3747000,4956.1,934.1,3634.5,387.5,440.2,298.7,5.8,39.5,96.2,185705,35001,136184,14520,16494,11194,216,1480,3604
Colorado,1996,3823000,4714.0,900.8,3415.5,397.8,404.5,255.4,4.7,46.2,98.2,180218,34436,130576,15206,15463,9763,180,1765,3755
Colorado,1997,3893000,4287.2,796.1,3077.3,413.7,363.2,232.8,4.0,43.1,83.3,166902,30994,119801,16107,14139,9063,157,1677,3242
Colorado,1998,3971000,4109.5,786.5,2917.9,405.1,377.9,244.4,4.6,47.4,81.5,163189,31231,115871,16087,15008,9704,183,1883,3238
Colorado,1999,4056133,3722.8,665.1,2692.9,364.8,340.5,219.2,4.6,41.4,75.3,151002,26979,109228,14795,13811,8891,185,1679,3056
Colorado,2000,4301261,3648.6,630.8,2623.5,394.3,334.0,219.1,3.1,41.2,70.5,156937,27133,112843,16961,14367,9425,134,1774,3034
Colorado,2001,4430989,3856.6,643.9,2738.9,473.8,349.6,222.3,3.6,43.6,80.2,170887,28533,121360,20994,15492,9849,158,1930,3555
Colorado,2002,4501051,4000.3,703.8,2781.4,515.1,352.9,223.5,4.0,45.9,79.5,180054,31678,125193,23183,15882,10058,179,2066,3579
Colorado,2003,4547633,3951.6,712.3,2737.6,501.7,346.5,218.2,4.1,42.1,82.2,179706,32394,124496,22816,15757,9921,185,1913,3738
Colorado,2004,4601821,3918.5,717.3,2679.5,521.6,372.0,244.2,4.4,42.3,81.3,180322,33010,123308,24004,17121,11236,201,1945,3739
Colorado,2005,4663295,4041.0,745.1,2736.0,560.0,397.0,264.9,3.7,43.4,84.7,188449,34746,127602,26101,18498,12351,173,2026,3948
Colorado,2006,4753377,3438.4,681.9,2322.0,434.6,395.4,265.9,3.6,45.4,80.4,163439,32411,110372,20656,18794,12641,171,2158,3824
Colorado,2007,4861515,2999.2,589.0,2067.6,342.6,351.8,234.7,3.2,42.7,71.2,145808,28633,100519,16656,17101,11410,155,2075,3461
Colorado,2008,4939456,2821.0,568.0,1982.7,270.3,353.9,238.1,3.3,43.5,68.9,139340,28054,97937,13349,17480,11760,165,2151,3404
Colorado,2009,5024748,2670.7,530.1,1892.2,248.4,338.8,223.4,3.2,45.2,67.1,134196,26637,95079,12480,17022,11223,159,2269,3371
Colorado,2010,5047692,2674.5,519.0,1932.2,223.3,323.7,214.3,2.6,44.2,62.7,135001,26196,97534,11271,16339,10816,129,2230,3164
Colorado,2011,5116302,2595.3,502.8,1877.4,215.0,314.4,202.2,3.0,44.7,64.5,132781,25725,96054,11002,16085,10346,155,2285,3299
Colorado,2012,5187582,2684.7,504.2,1947.4,233.1,308.9,199.6,3.1,40.7,65.4,139270,26157,101021,12092,16023,10353,162,2113,3395
Colorado,2013,5268367,189.1,2658.5,476.1,1944.5,308.0,59.8,3.4,55.7,38.9,9963,140057,25081,102443,16226,3151,178,2934,2050
Colorado,2014,5355866,192.8,2530.1,438.2,1857.1,309.1,56.7,2.8,56.7,39.6,10325,135510,23472,99464,16554,3039,151,3039,2121
Colorado,2015,5456574,197.2,2641.5,429.8,1918.5,321.0,60.9,3.2,59.7,43.6,10759,144136,23454,104682,17515,3323,176,3257,2377
Colorado,2016,5540545,2740.7,431.4,1955.3,354.0,342.6,211.1,3.7,64.2,63.7,151850,23903,108336,19611,18983,11696,204,3555,3528
Colorado,2017,5607154,2701.6,406.9,1904.9,389.9,368.1,226.9,3.9,68.8,68.4,151483,22813,106809,21861,20638,12721,221,3858,3838
Colorado,2018,5695564,2671.6,375.2,1915.9,380.5,397.2,255.4,3.7,71.5,66.7,152163,21371,109119,21673,22624,14547,210,4070,3797
Colorado,2019,5758736,2590.7,348.4,1858.3,384.0,381.0,246.3,3.8,67.2,63.6,149189,20064,107012,22113,21938,14185,218,3872,3663
Hawaii,1960,632772,2276.5,525.9,1480.6,269.9,21.8,5.2,2.4,3.3,10.9,14405,3328,9369,1708,138,33,15,21,69
Hawaii,1961,657000,2497.7,595.0,1597.9,304.9,24.5,7.8,2.3,3.8,10.7,16410,3909,10498,2003,161,51,15,25,70
Hawaii,1962,693000,2509.5,647.2,1543.0,319.3,36.9,14.3,2.9,2.5,17.3,17391,4485,10693,2213,256,99,20,17,120
Hawaii,1963,694000,2511.5,712.4,1557.9,241.2,31.0,15.1,1.7,2.6,11.5,17430,4944,10812,1674,215,105,12,18,80
Hawaii,1964,701000,2708.1,838.8,1612.1,257.2,82.0,63.8,2.1,2.6,13.6,18984,5880,11301,1803,575,447,15,18,95
Hawaii,1965,711000,3183.3,980.9,1839.4,363.0,69.1,46.3,3.2,0.8,18.7,22633,6974,13078,2581,491,329,23,6,133
Hawaii,1966,718000,3419.9,1129.7,1971.0,319.2,83.3,53.9,2.9,4.9,21.6,24555,8111,14152,2292,598,387,21,35,155
Hawaii,1967,739000,3639.4,1152.4,2082.8,404.2,80.0,52.8,2.4,5.0,19.8,26895,8516,15392,2987,591,390,18,37,146
Hawaii,1968,778000,4353.2,1363.8,2483.7,505.8,85.1,52.4,2.8,7.2,22.6,33868,10610,19323,3935,662,408,22,56,176
Hawaii,1969,794000,4446.7,1304.8,2606.0,535.9,86.1,35.0,3.4,12.2,35.5,35307,10360,20692,4255,684,278,27,97,282
Hawaii,1970,769913,5143.3,1456.1,3106.1,581.1,121.8,43.1,3.6,11.8,63.3,39599,11211,23914,4474,938,332,28,91,487
Hawaii,1971,789000,5226.9,1437.1,3222.4,567.3,231.9,116.1,5.3,17.5,93.0,41240,11339,25425,4476,1830,916,42,138,734
Hawaii,1972,809000,4457.0,1335.6,2723.0,398.4,155.5,72.1,6.8,21.3,55.4,36057,10805,22029,3223,1258,583,55,172,448
Hawaii,1973,832000,4803.1,1535.5,2830.8,436.9,155.6,46.5,5.3,20.2,83.7,39962,12775,23552,3635,1295,387,44,168,696
Hawaii,1974,847000,5863.6,1784.8,3492.8,586.1,208.0,52.1,8.3,26.1,121.6,49665,15117,29584,4964,1762,441,70,221,1030
Hawaii,1975,865000,5808.2,1826.8,3457.7,523.7,218.4,58.3,7.7,24.7,127.6,50241,15802,29909,4530,1889,504,67,214,1104
Hawaii,1976,887000,6092.7,1881.6,3669.0,542.1,229.3,66.5,6.2,23.6,133.0,54042,16690,32544,4808,2034,590,55,209,1180
Hawaii,1977,895000,6321.3,1911.5,3920.4,489.4,224.8,64.1,7.2,25.5,128.0,56576,17108,35088,4380,2012,574,64,228,1146
Hawaii,1978,897000,6866.0,1937.7,4357.5,570.8,270.1,64.0,6.7,25.9,173.6,61588,17381,39087,5120,2423,574,60,232,1557
Hawaii,1979,915000,6957.8,1807.4,4435.0,715.4,289.7,65.7,7.2,32.3,184.5,63664,16538,40580,6546,2651,601,66,296,1688
Hawaii,1980,964680,7182.8,1847.5,4723.2,612.1,299.5,65.8,8.7,34.7,190.2,69291,17822,45564,5905,2889,635,84,335,1835
Hawaii,1981,979000,6295.8,1708.5,4157.2,430.1,247.6,59.7,4.8,34.7,148.4,61636,16726,40699,4211,2424,584,47,340,1453
Hawaii,1982,994000,6328.6,1657.6,4250.3,420.6,255.7,61.3,3.1,34.4,156.9,62906,16477,42248,4181,2542,609,31,342,1560
Hawaii,1983,1023000,5557.5,1332.9,3804.5,420.0,252.1,87.1,5.6,29.4,130.0,56853,13636,38920,4297,2579,891,57,301,1330
Hawaii,1984,1039000,5252.5,1213.6,3689.0,349.9,231.9,82.5,3.3,30.2,115.9,54573,12609,38329,3635,2409,857,34,314,1204
Hawaii,1985,1054000,4981.1,1154.1,3544.3,282.7,219.4,86.5,4.1,29.4,99.4,52501,12164,37357,2980,2313,912,43,310,1048
Hawaii,1986,1062000,5426.2,1338.8,3759.1,328.2,245.2,103.1,4.8,31.0,106.3,57626,14218,39922,3486,2604,1095,51,329,1129
Hawaii,1987,1083000,5554.7,1155.6,4033.1,366.0,263.3,124.2,4.8,36.3,98.0,60157,12515,43678,3964,2851,1345,52,393,1061
Hawaii,1988,1093000,5731.9,1255.8,4112.2,364.0,257.1,136.5,4.0,32.5,84.1,62650,13726,44946,3978,2810,1492,44,355,919
Hawaii,1989,1112000,6000.3,1343.4,4260.3,396.6,270.1,137.6,4.8,44.6,83.2,66723,14939,47374,4410,3004,1530,53,496,925
Hawaii,1990,1108229,5825.8,1228.2,4217.1,380.5,280.9,153.0,4.0,32.5,91.4,64563,13611,46735,4217,3113,1696,44,360,1013
Hawaii,1991,1135000,5728.6,1234.4,4158.1,336.0,241.8,117.9,4.0,33.0,86.9,65020,14011,47195,3814,2744,1338,45,375,986
Hawaii,1992,1160000,5853.5,1121.2,4357.2,375.1,258.4,117.7,3.6,37.9,99.2,67901,13006,50544,4351,2998,1365,42,440,1151
Hawaii,1993,1172000,6015.8,1135.7,4429.4,450.8,261.2,120.1,3.8,33.6,103.6,70505,13310,51912,5283,3061,1408,45,394,1214
Hawaii,1994,1179000,6418.3,1189.9,4687.0,541.4,262.2,123.9,4.2,30.4,103.6,75672,14029,55260,6383,3091,1461,50,359,1221
Hawaii,1995,1187000,6902.9,1165.3,5046.9,690.7,295.6,131.8,4.7,28.3,130.8,81938,13832,59907,8199,3509,1564,56,336,1553
Hawaii,1996,1184000,6304.0,1079.5,4620.0,604.5,280.6,114.0,3.4,27.5,135.6,74639,12781,54701,7157,3322,1350,40,326,1606
Hawaii,1997,1187000,5745.0,1073.4,4126.7,544.9,277.9,124.5,4.0,31.3,118.2,68193,12741,48984,6468,3299,1478,47,371,1403
Hawaii,1998,1193000,5086.1,936.2,3681.0,468.9,246.9,112.7,2.0,29.5,102.7,60677,11169,43914,5594,2946,1345,24,352,1225
Hawaii,1999,1185497,4600.5,794.7,3412.7,393.1,234.9,113.3,3.7,29.9,88.1,54539,9421,40458,4660,2785,1343,44,354,1044
Hawaii,2000,1211537,4955.1,880.3,3570.2,504.6,243.8,119.7,2.9,28.6,92.7,60033,10665,43254,6114,2954,1450,35,346,1123
Hawaii,2001,1227024,5120.5,909.7,3661.3,549.5,254.0,125.0,2.6,33.3,93.1,62830,11162,44925,6743,3117,1534,32,409,1142
Hawaii,2002,1240663,5801.4,1025.4,3977.2,798.8,262.9,133.5,1.9,30.0,97.5,71976,12722,49344,9910,3262,1656,24,372,1210
Hawaii,2003,1248755,5274.6,913.6,3588.1,772.8,272.3,147.6,1.8,29.4,93.5,65867,11409,44807,9651,3400,1843,22,367,1168
Hawaii,2004,1262124,4795.5,857.8,3254.7,683.0,254.6,150.8,2.6,26.4,74.8,60525,10827,41078,8620,3213,1903,33,333,944
Hawaii,2005,1273278,4800.0,769.0,3313.0,717.0,256.0,148.0,1.9,26.9,78.6,61115,9792,42188,9135,3253,1885,24,343,1001
Hawaii,2006,1285498,4219.9,678.6,2939.3,602.0,280.7,162.6,1.6,27.5,89.0,54247,8724,37784,7739,3608,2090,21,353,1144
Hawaii,2007,1283388,4119.3,708.2,2921.5,489.6,276.1,157.5,1.9,29.4,87.4,52866,9089,37494,6283,3544,2021,24,377,1122
Hawaii,2008,1288198,3566.5,730.0,2439.4,397.1,272.5,158.1,2.0,28.2,84.2,45944,9404,31424,5116,3510,2036,26,363,1085
Hawaii,2009,1295178,3668.7,713.7,2580.0,375.0,274.1,163.1,1.8,29.7,79.5,47516,9244,33415,4857,3550,2112,23,385,1030
Hawaii,2010,1363359,3349.6,638.6,2323.7,387.3,264.3,156.7,1.8,27.7,78.1,45667,8706,31681,5280,3603,2136,25,377,1065
Hawaii,2011,1378129,3183.6,592.5,2266.8,324.3,251.4,152.2,1.5,25.6,72.1,43874,8165,31240,4469,3465,2098,20,353,994
Hawaii,2012,1392313,3075.2,573.1,2243.2,258.9,239.2,141.9,2.1,20.5,74.7,42817,7979,31233,3605,3330,1976,29,285,1040
Hawaii,2013,1404054,142.2,3053.7,536.5,2254.8,251.6,80.6,1.5,27.4,21.1,1996,42875,7533,31658,3533,1131,21,385,296
Hawaii,2014,1419561,148.1,3050.0,547.9,2228.9,259.2,78.0,1.8,31.3,22.1,2102,43297,7778,31640,3680,1107,26,445,314
Hawaii,2015,1431603,168.9,3796.2,458.0,2934.5,293.4,84.0,1.3,39.2,27.9,2418,54346,6557,42010,4201,1203,19,561,400
Hawaii,2016,1428557,2992.7,421.2,2175.8,395.8,309.2,193.8,2.5,43.3,69.6,42753,6017,31082,5654,4417,2769,35,619,994
Hawaii,2017,1427538,2829.5,388.7,2071.7,369.1,250.6,132.7,2.7,39.7,75.4,40392,5549,29574,5269,3577,1894,39,567,1077
Hawaii,2018,1420491,2870.3,396.4,2076.2,397.7,248.6,135.5,2.5,44.0,66.6,40772,5631,29492,5649,3532,1925,36,625,946
Hawaii,2019,1415872,2841.2,377.2,2093.0,371.1,285.5,148.2,3.4,54.0,79.9,40228,5340,29634,5254,4042,2098,48,765,1131
Idaho,1960,667191,1732.8,301.4,1331.4,100.0,38.2,14.8,2.4,7.2,13.8,11561,2011,8883,667,255,99,16,48,92
Idaho,1961,684000,1829.8,322.1,1394.7,113.0,32.5,14.6,2.0,6.4,9.4,12516,2203,9540,773,222,100,14,44,64
Idaho,1962,698000,1895.0,352.1,1423.9,118.9,33.5,17.9,3.0,3.6,9.0,13227,2458,9939,830,234,125,21,25,63
Idaho,1963,713000,1829.5,337.3,1394.0,98.2,50.8,30.6,2.5,5.5,12.2,13044,2405,9939,700,362,218,18,39,87
Idaho,1964,692000,1872.1,330.2,1445.1,96.8,77.6,57.4,4.0,5.9,10.3,12955,2285,10000,670,537,397,28,41,71
Idaho,1965,692000,1911.3,358.8,1450.1,102.3,71.2,53.6,2.0,5.5,10.1,13226,2483,10035,708,493,371,14,38,70
Idaho,1966,694000,1945.0,389.9,1451.9,103.2,66.4,46.1,3.0,9.5,7.8,13498,2706,10076,716,461,320,21,66,54
Idaho,1967,699000,1837.3,405.9,1318.6,112.9,68.4,44.5,4.3,8.7,10.9,12843,2837,9217,789,478,311,30,61,76
Idaho,1968,705000,2047.9,470.6,1459.1,118.2,73.5,51.1,2.3,8.4,11.8,14438,3318,10287,833,518,360,16,59,83
Idaho,1969,718000,2616.0,590.0,1894.6,131.5,112.3,83.6,1.9,10.0,16.7,18783,4236,13603,944,806,600,14,72,120
Idaho,1970,713008,3031.5,673.6,2213.7,144.2,123.3,85.8,4.6,12.3,20.5,21615,4803,15784,1028,879,612,33,88,146
Idaho,1971,732000,3382.2,741.8,2473.9,166.5,125.3,89.2,3.3,10.5,22.3,24758,5430,18109,1219,917,653,24,77,163
Idaho,1972,756000,3276.9,754.6,2338.4,183.9,143.5,103.4,3.8,15.6,20.6,24773,5705,17678,1390,1085,782,29,118,156
Idaho,1973,770000,3293.6,848.8,2237.8,207.0,164.2,120.5,2.6,14.2,26.9,25361,6536,17231,1594,1264,928,20,109,207
Idaho,1974,799000,3899.2,1001.8,2683.5,214.0,183.4,123.8,5.6,16.0,37.9,31155,8004,21441,1710,1465,989,45,128,303
Idaho,1975,820000,3937.4,1063.0,2651.3,223.0,203.7,140.4,5.2,16.1,42.0,32287,8717,21741,1829,1670,1151,43,132,344
Idaho,1976,831000,4043.8,1036.7,2776.9,230.2,226.7,162.8,5.3,18.7,40.0,33604,8615,23076,1913,1884,1353,44,155,332
Idaho,1977,857000,3888.0,1050.8,2599.6,237.6,236.9,172.5,5.5,19.4,39.6,33320,9005,22279,2036,2030,1478,47,166,339
Idaho,1978,878000,3778.4,1038.4,2496.2,243.7,236.4,171.9,5.4,19.2,40.0,33174,9117,21917,2140,2076,1509,47,169,351
Idaho,1979,905000,3952.0,1075.0,2605.2,271.8,288.7,219.4,5.4,20.6,43.3,35766,9729,23577,2460,2613,1986,49,186,392
Idaho,1980,943629,4468.8,1238.9,2993.0,236.9,313.4,241.1,3.1,22.4,46.8,42169,11691,28243,2235,2957,2275,29,211,442
Idaho,1981,959000,4247.4,1173.6,2859.5,214.3,283.3,220.4,4.5,20.6,37.7,40733,11255,27423,2055,2717,2114,43,198,362
Idaho,1982,965000,3824.0,1031.9,2617.2,174.9,259.2,209.8,2.5,16.6,30.3,36902,9958,25256,1688,2501,2025,24,160,292
Idaho,1983,989000,3627.1,930.8,2525.7,170.6,238.7,189.6,3.5,18.3,27.3,35872,9206,24979,1687,2361,1875,35,181,270
Idaho,1984,1001000,3436.4,874.2,2411.4,150.7,235.3,188.8,3.4,18.7,24.4,34398,8751,24138,1509,2355,1890,34,187,244
Idaho,1985,1005000,3673.2,887.3,2604.0,182.0,234.8,186.8,2.2,19.1,26.8,36916,8917,26170,1829,2360,1877,22,192,269
Idaho,1986,1003000,3984.4,1003.5,2799.7,181.3,222.5,178.0,3.2,20.0,21.3,39964,10065,28081,1818,2232,1785,32,201,214
Idaho,1987,998000,3942.1,976.8,2797.9,167.4,214.2,169.3,3.1,17.5,24.2,39342,9748,27923,1671,2138,1690,31,175,242
Idaho,1988,999000,3738.2,870.0,2692.0,176.3,234.7,193.0,3.6,17.9,20.2,37345,8691,26893,1761,2345,1928,36,179,202
Idaho,1989,1014000,3676.3,872.1,2645.5,158.8,254.6,213.8,2.6,23.3,15.0,37278,8843,26825,1610,2582,2168,26,236,152
Idaho,1990,1006749,3781.4,813.2,2802.7,165.5,275.7,230.7,2.7,27.3,15.0,38069,8187,28216,1666,2776,2323,27,275,151
Idaho,1991,1039000,3905.5,826.0,2901.2,178.3,290.3,238.9,1.8,28.9,20.7,40578,8582,30143,1853,3016,2482,19,300,215
Idaho,1992,1067000,3714.7,743.6,2813.8,157.4,281.4,224.7,3.5,31.8,21.5,39636,7934,30023,1679,3003,2398,37,339,229
Idaho,1993,1099000,3563.3,668.8,2711.1,183.4,281.8,226.7,2.9,35.3,16.9,39161,7350,29795,2016,3097,2491,32,388,186
Idaho,1994,1133000,3791.2,719.1,2877.1,195.1,285.8,235.9,3.5,27.9,18.4,42954,8147,32597,2210,3238,2673,40,316,209
Idaho,1995,1163000,4079.4,779.8,3057.6,242.0,322.0,265.5,4.1,28.4,24.0,47444,9069,35560,2815,3745,3088,48,330,279
Idaho,1996,1189000,3745.3,709.1,2848.8,187.5,267.2,217.0,3.6,26.3,20.3,44532,8431,33872,2229,3177,2580,43,313,241
Idaho,1997,1210000,3668.4,758.3,2709.4,200.7,256.8,205.0,3.2,28.9,19.6,44388,9175,32784,2429,3107,2481,39,350,237
Idaho,1998,1229000,3432.5,693.1,2553.7,185.7,282.2,226.4,2.9,31.4,21.5,42185,8518,31385,2282,3468,2782,36,386,264
Idaho,1999,1251700,2905.1,610.4,2143.0,151.6,244.9,191.8,2.0,33.3,17.8,36363,7641,26824,1898,3066,2401,25,417,223
Idaho,2000,1293953,2933.7,566.5,2206.0,161.2,252.5,204.3,1.2,29.7,17.2,37961,7330,28545,2086,3267,2644,16,384,223
Idaho,2001,1320585,2891.2,568.5,2141.9,180.9,243.1,190.1,2.3,32.2,18.6,38181,7507,28285,2389,3211,2511,30,425,245
Idaho,2002,1343124,2913.2,554.0,2163.6,195.6,254.6,197.0,2.7,37.0,17.9,39128,7441,29060,2627,3419,2646,36,497,240
Idaho,2003,1367034,2929.1,573.3,2162.3,193.6,245.9,187.0,1.9,39.1,17.9,40042,7837,29559,2646,3362,2556,26,535,245
Idaho,2004,1395140,2781.0,549.8,2034.8,196.3,247.4,185.4,2.2,42.6,17.3,38799,7671,28389,2739,3452,2586,31,594,241
Idaho,2005,1429367,2697.0,564.3,1931.0,202.0,257.0,195.3,2.4,40.4,18.6,38556,8066,27606,2884,3670,2792,35,577,266
Idaho,2006,1466465,2395.9,514.5,1715.3,166.1,250.0,185.9,2.4,41.7,20.0,35135,7545,25154,2436,3666,2726,35,611,294
Idaho,2007,1499402,2275.8,475.6,1649.1,151.1,256.2,196.2,3.3,40.5,16.2,34124,7131,24727,2266,3841,2942,49,607,243
Idaho,2008,1523816,2096.1,442.8,1544.3,108.9,241.5,186.3,1.5,38.0,15.7,31940,6748,23532,1660,3680,2839,23,579,239
Idaho,2009,1545801,2019.7,432.3,1492.2,95.2,246.2,191.0,1.6,37.2,16.4,31220,6682,23066,1472,3805,2952,24,575,254
Idaho,2010,1571102,2000.9,414.5,1501.7,84.6,220.5,171.6,1.4,33.9,13.6,31436,6513,23594,1329,3464,2696,22,533,213
Idaho,2011,1583744,2075.8,436.6,1555.1,84.0,202.2,160.1,2.2,28.0,11.9,32875,6915,24629,1331,3202,2535,35,444,188
Idaho,2012,1595728,1983.5,450.3,1447.7,85.5,207.9,160.9,1.8,30.0,15.2,31651,7186,23101,1364,3318,2567,29,479,243
Idaho,2013,1612136,161.0,1864.3,411.9,1357.1,217.0,13.6,1.7,40.6,28.3,2596,30055,6640,21879,3498,220,27,655,457
Idaho,2014,1634464,160.5,1854.8,393.3,1359.9,212.2,12.5,2.0,37.3,28.6,2623,30316,6428,22227,3468,204,32,609,468
Idaho,2015,1654930,160.1,1743.8,370.0,1260.7,215.6,11.6,1.9,41.9,32.2,2650,28858,6124,20863,3568,192,32,694,533
Idaho,2016,1683140,1744.2,375.4,1245.4,123.4,230.3,172.0,2.9,42.7,12.7,29357,6318,20962,2077,3876,2895,49,719,213
Idaho,2017,1716943,1635.4,329.4,1181.1,125.0,226.4,172.0,1.9,41.2,11.4,28079,5655,20278,2146,3888,2953,32,707,196
Idaho,2018,1754208,1461.4,281.6,1067.8,112.0,227.1,168.6,2.0,45.1,11.4,25636,4940,18732,1964,3983,2957,35,791,200
Idaho,2019,1787065,1219.5,219.7,911.8,87.9,223.8,167.9,2.0,45.3,8.7,21793,3927,16295,1571,4000,3001,35,809,155
Montana,1960,674767,1985.4,396.4,1345.5,243.5,67.1,28.6,3.9,7.1,27.6,13397,2675,9079,1643,453,193,26,48,186
Montana,1961,682000,1954.1,418.9,1311.9,223.3,67.0,32.1,2.5,7.0,25.4,13327,2857,8947,1523,457,219,17,48,173
Montana,1962,709000,1928.8,414.8,1289.6,224.4,55.0,25.7,2.1,7.3,19.9,13675,2941,9143,1591,390,182,15,52,141
Montana,1963,707000,2098.3,478.1,1375.1,245.1,58.6,27.6,2.0,8.3,20.7,14835,3380,9722,1733,414,195,14,59,146
Montana,1964,705000,2023.1,472.1,1350.2,200.9,80.0,54.2,2.7,7.5,15.6,14263,3328,9519,1416,564,382,19,53,110
Montana,1965,706000,2077.5,452.8,1426.6,198.0,72.8,47.5,1.7,7.8,15.9,14667,3197,10072,1398,514,335,12,55,112
Montana,1966,702000,2283.8,496.0,1555.1,232.6,72.2,42.6,2.8,9.0,17.8,16032,3482,10917,1633,507,299,20,63,125
Montana,1967,701000,2373.2,522.3,1635.2,215.7,83.9,49.8,2.4,10.3,21.4,16636,3661,11463,1512,588,349,17,72,150
Montana,1968,693000,2454.0,567.8,1687.7,198.4,88.0,59.3,3.3,7.2,18.2,17006,3935,11696,1375,610,411,23,50,126
Montana,1969,694000,2591.4,561.8,1813.7,215.9,98.3,61.4,3.6,11.1,22.2,17984,3899,12587,1498,682,426,25,77,154
