state,year,population,property_rates_all,rates_burglary,rates_larceny,rates_motor,violent_rates_all,rates_assault,rates_murder,rates_rape,rates_robbery,property_total_all,total_burglary,total_larceny,total_motor,violent_total_all,total_assault,total_murder,total_rape,total_robbery
New Hampshire,1963,627000,905.3,279.3,534.9,91.1,26.2,11.3,3.2,4.8,6.9,5676,1751,3354,571,164,71,20,30,43
New Hampshire,1964,654000,943.9,279.4,580.6,83.9,22.8,11.5,0.9,3.8,6.6,6173,1827,3797,549,149,75,6,25,43
New Hampshire,1965,669000,1028.4,316.4,624.2,87.7,23.3,11.7,2.7,2.1,6.9,6880,2117,4176,587,156,78,18,14,46
New Hampshire,1966,681000,1100.0,349.8,647.7,102.5,38.0,21.4,1.9,4.4,10.3,7491,2382,4411,698,259,146,13,30,70
New Hampshire,1967,686000,1086.7,342.6,632.4,111.8,31.8,20.3,2.0,3.4,6.1,7455,2350,4338,767,218,139,14,23,42
New Hampshire,1968,702000,1258.1,371.1,745.7,141.3,39.7,25.4,1.4,2.7,10.3,8832,2605,5235,992,279,178,10,19,72
New Hampshire,1969,717000,1465.3,463.3,858.7,143.2,45.3,28.3,2.5,4.0,10.5,10506,3322,6157,1027,325,203,18,29,75
New Hampshire,1970,737681,1666.2,565.6,928.6,172.0,56.0,35.9,2.0,6.0,12.1,12291,4172,6850,1269,413,265,15,44,89
New Hampshire,1971,762000,1997.1,666.9,1146.2,184.0,76.1,49.5,2.2,8.3,16.1,15218,5082,8734,1402,580,377,17,63,123
New Hampshire,1972,771000,1927.5,596.6,1206.1,124.8,63.7,41.6,1.7,7.0,13.4,14861,4600,9299,962,491,321,13,54,103
New Hampshire,1973,791000,2247.3,685.0,1373.3,189.0,82.0,57.1,2.1,9.5,13.3,17776,5418,10863,1495,649,452,17,75,105
New Hampshire,1974,808000,3052.5,820.4,1973.0,259.0,91.5,53.7,3.5,8.4,25.9,24664,6629,15942,2093,739,434,28,68,209
New Hampshire,1975,818000,3246.8,853.1,2135.7,258.1,99.8,59.3,2.9,8.7,28.9,26559,6978,17470,2111,816,485,24,71,236
New Hampshire,1976,822000,3525.1,937.5,2335.3,252.3,86.3,48.4,3.3,9.7,24.8,28976,7706,19196,2074,709,398,27,80,204
New Hampshire,1977,849000,3679.0,1041.7,2343.9,293.4,113.1,76.0,3.2,10.7,23.2,31235,8844,19900,2491,960,645,27,91,197
New Hampshire,1978,871000,3948.7,1159.7,2483.4,305.6,118.8,81.7,1.4,9.4,26.3,34393,10101,21630,2662,1035,712,12,82,229
New Hampshire,1979,887000,4438.9,1199.0,2915.0,324.9,139.9,91.8,2.4,17.1,28.6,39373,10635,25856,2882,1241,814,21,152,254
New Hampshire,1980,919114,4499.8,1312.9,2877.0,309.9,179.8,118.0,2.5,17.3,42.0,41358,12067,26443,2848,1653,1085,23,159,386
New Hampshire,1981,935000,4174.8,1186.1,2747.8,240.9,147.1,91.9,2.9,16.5,35.8,39034,11090,25692,2252,1375,859,27,154,335
New Hampshire,1982,951000,3704.4,945.0,2535.8,223.7,124.8,72.6,2.2,16.2,33.9,35229,8987,24115,2127,1187,690,21,154,322
New Hampshire,1983,959000,3231.2,821.9,2227.2,182.1,125.1,79.6,2.0,19.5,24.1,30987,7882,21359,1746,1200,763,19,187,231
New Hampshire,1984,977000,3003.8,735.9,2079.2,188.6,133.9,88.9,1.0,20.7,23.2,29347,7190,20314,1843,1308,869,10,202,227
New Hampshire,1985,998000,3111.1,762.3,2150.2,198.6,140.8,92.9,2.1,19.1,26.7,31049,7608,21459,1982,1405,927,21,191,266
New Hampshire,1986,1027000,3190.6,755.0,2207.9,227.7,139.5,92.2,2.2,21.5,23.6,32767,7754,22675,2338,1433,947,23,221,242
New Hampshire,1987,1057000,3222.1,694.8,2310.9,216.5,149.6,93.5,3.0,26.6,26.5,34058,7344,24426,2288,1581,988,32,281,280
New Hampshire,1988,1097000,3186.1,682.7,2275.7,227.7,147.9,99.4,2.3,25.2,21.1,34951,7489,24964,2498,1622,1090,25,276,231
New Hampshire,1989,1107000,3427.7,736.9,2446.9,244.0,168.5,111.8,3.3,29.5,23.8,37945,8157,27087,2701,1865,1238,36,327,264
New Hampshire,1990,1109252,3513.7,735.5,2534.2,244.0,131.5,67.6,1.9,34.8,27.2,38976,8158,28111,2707,1459,750,21,386,302
New Hampshire,1991,1105000,3328.5,735.4,2372.9,220.3,119.3,52.8,3.6,29.9,33.0,36780,8126,26220,2434,1318,583,40,330,365
New Hampshire,1992,1111000,2954.8,621.9,2138.1,194.9,125.7,52.9,1.6,38.2,33.0,32828,6909,23754,2165,1397,588,18,424,367
New Hampshire,1993,1125000,2767.2,515.1,2058.0,194.0,137.8,64.1,2.0,44.4,27.3,31131,5795,23153,2183,1550,721,23,499,307
New Hampshire,1994,1137000,2624.2,463.9,1957.8,202.5,116.8,52.5,1.4,35.8,27.1,29837,5275,22260,2302,1328,597,16,407,308
New Hampshire,1995,1148000,2540.9,418.6,1977.2,145.1,114.5,56.3,1.8,29.0,27.4,29170,4806,22698,1666,1314,646,21,333,314
New Hampshire,1996,1162000,2705.3,435.7,2118.0,151.6,118.2,54.4,1.7,34.8,27.3,31436,5063,24611,1762,1373,632,20,404,317
New Hampshire,1997,1173000,2526.4,393.2,1997.4,135.8,113.2,54.8,1.4,33.7,23.4,29635,4612,23430,1593,1328,643,16,395,274
New Hampshire,1998,1185000,2312.7,325.1,1863.2,124.4,107.2,50.4,1.5,33.8,21.5,27405,3852,22079,1474,1270,597,18,400,255
New Hampshire,1999,1201134,2185.2,307.9,1764.6,112.7,96.5,44.9,1.5,28.7,21.4,26247,3698,21195,1354,1159,539,18,345,257
New Hampshire,2000,1235786,2257.8,404.0,1680.0,173.8,175.4,94.7,1.8,42.2,36.7,27901,4992,20761,2148,2167,1170,22,522,453
New Hampshire,2001,1259359,2151.0,388.2,1592.9,169.9,170.2,97.2,1.3,36.4,35.3,27089,4889,20060,2140,2144,1224,17,458,445
New Hampshire,2002,1274405,2059.8,379.6,1527.6,152.5,161.3,93.0,0.9,35.0,32.4,26250,4838,19468,1944,2056,1185,12,446,413
New Hampshire,2003,1288705,2052.9,356.1,1546.8,150.0,150.3,77.8,1.3,34.0,37.2,26456,4589,19934,1933,1937,1002,17,438,480
New Hampshire,2004,1299169,2051.9,383.2,1518.1,150.6,169.5,93.8,1.3,35.9,38.5,26658,4979,19723,1956,2202,1219,17,466,500
New Hampshire,2005,1306819,1839.0,320.8,1415.0,103.0,135.0,74.3,1.5,31.1,27.9,24031,4192,18493,1346,1761,971,19,406,365
New Hampshire,2006,1314895,1981.9,334.2,1534.6,113.0,138.8,79.2,1.0,22.4,33.1,26060,4395,20179,1486,1785,1042,13,295,435
New Hampshire,2007,1315828,2005.9,385.6,1513.0,107.2,144.1,81.8,0.9,27.1,34.3,26394,5074,19909,1411,1896,1076,12,357,451
New Hampshire,2008,1315809,2157.4,324.2,1726.2,106.9,156.1,93.8,1.1,29.3,32.0,28387,4266,22714,1407,2054,1234,14,385,421
New Hampshire,2009,1324575,2173.5,371.1,1717.4,85.1,160.4,95.2,0.8,30.1,34.3,28790,4915,22748,1127,2125,1261,11,399,454
New Hampshire,2010,1316807,2219.8,413.4,1730.6,75.7,167.4,101.0,1.0,31.2,34.2,29230,5444,22789,997,2204,1330,13,411,450
New Hampshire,2011,1317807,2485.6,473.8,1927.3,84.5,217.3,133.4,1.2,44.1,38.6,32756,6244,25398,1114,2864,1758,16,581,509
New Hampshire,2012,1320718,2324.0,412.2,1834.3,77.5,187.9,117.0,1.1,34.0,35.7,30693,5444,24226,1023,2481,1545,15,449,472
New Hampshire,2013,1323459,112.7,2194.3,373.0,1750.3,215.3,49.0,1.7,51.8,36.2,1492,29040,4936,23164,2849,649,22,686,479
New Hampshire,2014,1326813,110.0,1962.7,313.7,1584.4,196.1,40.5,0.9,44.8,34.5,1459,26041,4162,21022,2602,537,12,594,458
New Hampshire,2015,1330608,116.0,1745.7,260.6,1418.2,199.3,35.2,1.1,47.1,34.6,1543,23229,3467,18871,2652,468,14,627,461
New Hampshire,2016,1334795,1512.9,222.0,1225.7,65.3,197.6,120.7,1.3,43.6,32.0,20194,2963,16360,871,2637,1611,17,582,427
New Hampshire,2017,1342795,1381.8,191.7,1122.0,68.1,198.7,117.1,1.0,49.4,31.2,18555,2574,15066,915,2668,1572,14,663,419
New Hampshire,2018,1356458,1248.5,136.2,1048.2,64.1,173.2,105.8,1.5,39.4,26.5,16935,1847,14219,869,2349,1435,21,534,359
New Hampshire,2019,1359711,1209.2,126.3,1017.3,65.7,152.5,83.7,2.4,43.4,23.0,16442,1717,13832,893,2074,1138,33,590,313
New Jersey,1960,6066782,1376.5,423.6,756.6,196.3,114.3,61.6,2.7,7.3,42.7,83509,25698,45903,11908,6932,3735,164,442,2591
New Jersey,1961,6244000,1431.4,469.7,755.0,206.6,107.0,59.3,2.5,7.3,38.0,89375,29329,47145,12901,6682,3700,153,458,2371
New Jersey,1962,6245000,1617.7,510.3,873.0,234.4,126.1,69.8,3.0,8.2,45.1,101025,31868,54516,14641,7874,4361,187,510,2816
New Jersey,1963,6470000,1762.3,556.3,945.9,260.1,136.8,73.3,2.8,8.7,52.0,114018,35993,61199,16826,8849,4740,181,561,3367
New Jersey,1964,6682000,1902.7,600.8,1018.7,283.2,156.5,87.2,3.1,9.1,57.0,127138,40143,68072,18923,10456,5828,207,609,3812
New Jersey,1965,6774000,1892.7,621.7,976.9,294.1,153.9,86.3,3.2,8.9,55.4,128214,42113,66177,19924,10422,5845,219,605,3753
New Jersey,1966,6898000,2166.6,712.9,1121.7,332.0,161.9,85.4,3.5,9.3,63.7,149454,49176,77374,22904,11168,5891,240,640,4397
New Jersey,1967,7003000,2549.1,861.4,1262.5,425.3,188.5,92.4,3.9,9.7,82.5,178516,60321,88412,29783,13204,6474,276,677,5777
New Jersey,1968,7078000,3018.2,1011.9,1487.8,518.5,236.1,96.1,5.1,11.3,123.6,213630,71621,105309,36700,16711,6805,358,801,8747
New Jersey,1969,7148000,2989.7,953.0,1515.6,521.0,241.0,87.9,5.2,12.8,135.1,213701,68123,108336,37242,17226,6286,369,914,9657
New Jersey,1970,7168164,3288.2,1041.4,1689.4,557.4,287.1,99.0,5.7,12.9,169.4,235704,74649,121098,39957,20583,7099,412,927,12145
New Jersey,1971,7300000,3603.1,1215.3,1807.7,580.1,362.2,121.8,5.8,14.5,220.0,263025,88720,131959,42346,26441,8895,426,1058,16062
New Jersey,1972,7367000,3465.7,1194.3,1685.3,586.2,374.3,140.8,6.5,16.9,210.1,255317,87981,124153,43183,27577,10375,481,1243,15478
New Jersey,1973,7361000,3690.6,1244.5,1873.4,572.7,391.9,159.4,7.4,18.8,206.2,271667,91609,137899,42159,28845,11737,546,1383,15179
New Jersey,1974,7330000,4368.3,1429.4,2392.2,546.7,403.4,160.3,6.8,19.7,216.6,320196,104774,175349,40073,29568,11751,497,1441,15879
New Jersey,1975,7316000,4731.3,1521.2,2672.5,537.7,413.0,164.6,6.8,18.9,222.6,346142,111288,195517,39337,30215,12043,500,1385,16287
New Jersey,1976,7336000,5003.7,1504.2,2988.9,510.7,396.8,171.4,5.2,19.9,200.3,367075,110346,219267,37462,29107,12571,380,1461,14695
New Jersey,1977,7329000,4721.8,1435.8,2774.5,511.5,392.0,185.1,5.6,21.0,180.4,346063,105229,203345,37489,28732,13564,408,1537,13223
New Jersey,1978,7327000,4783.7,1456.3,2766.8,560.6,423.5,201.9,5.4,23.6,192.6,350501,106700,202726,41075,31027,14790,398,1727,14112
New Jersey,1979,7332000,5319.4,1601.5,3021.7,696.2,501.2,216.8,6.6,27.8,250.0,390018,117421,221552,51045,36747,15894,484,2037,18332
New Jersey,1980,7342164,5797.0,1878.2,3189.3,729.5,604.4,263.0,6.9,30.7,303.7,425623,137900,234160,53563,44373,19313,504,2257,22299
New Jersey,1981,7401000,5549.2,1733.2,3132.6,683.3,630.6,256.7,7.3,32.1,334.6,410693,128274,231846,50573,46674,18997,542,2374,24761
New Jersey,1982,7438000,5068.8,1430.7,3011.3,626.8,607.4,264.4,6.5,28.9,307.6,377016,106418,223978,46620,45175,19664,482,2149,22880
New Jersey,1983,7468000,4610.3,1237.2,2768.9,604.3,553.1,248.4,5.3,30.3,269.0,344296,92391,206778,45127,41304,18553,399,2266,20086
New Jersey,1984,7515000,4327.8,1062.8,2690.4,574.6,527.7,247.4,5.3,32.5,242.4,325231,79871,202181,43179,39659,18593,402,2446,18218
New Jersey,1985,7562000,4549.9,1056.9,2828.7,664.3,544.5,252.0,5.4,32.1,255.0,344067,79923,213907,50237,41172,19059,407,2424,19282
New Jersey,1986,7620000,4668.8,1070.8,2822.5,775.5,572.5,265.4,5.2,33.2,268.7,355764,81595,215073,59096,43623,20220,399,2531,20473
New Jersey,1987,7672000,4720.5,1008.8,2866.3,845.4,541.0,270.3,4.6,33.4,232.8,362155,77392,219906,64857,41507,20735,351,2559,17862
New Jersey,1988,7720000,4712.5,980.2,2837.9,894.4,582.8,298.6,5.3,33.7,245.2,363807,75675,219086,69046,44993,23055,411,2600,18927
New Jersey,1989,7736000,4660.4,976.6,2764.7,919.2,609.0,299.0,5.1,31.7,273.3,360532,75548,213878,71106,47111,23129,394,2449,21139
New Jersey,1990,7730188,4799.7,1017.2,2843.0,939.5,647.6,311.1,5.6,29.8,301.0,371023,78628,219767,72628,50057,24049,432,2307,23269
New Jersey,1991,7760000,4796.5,1015.7,2854.9,925.9,634.8,307.3,5.2,29.1,293.1,372212,78821,221544,71847,49257,23848,406,2259,22744
New Jersey,1992,7789000,4438.5,969.4,2653.6,815.6,625.8,304.8,5.1,30.7,285.2,345718,75508,206686,63524,48745,23740,397,2392,22216
New Jersey,1993,7879000,4174.0,974.0,2486.1,714.0,626.9,297.5,5.3,28.1,296.0,328867,76738,195876,56253,49390,23438,418,2215,23319
New Jersey,1994,7904000,4046.8,911.9,2474.9,660.0,614.2,296.2,5.0,24.9,288.0,319856,72074,195618,52164,48544,23414,396,1972,22762
New Jersey,1995,7945000,4103.9,875.2,2597.1,631.6,599.8,287.4,5.1,24.3,283.0,326056,69533,206339,50184,47652,22830,409,1927,22486
New Jersey,1996,7988000,3801.4,791.9,2428.2,581.3,531.5,266.7,4.2,24.7,235.8,303657,63259,193961,46437,42459,21307,338,1976,18838
New Jersey,1997,8053000,3564.4,756.2,2297.0,511.2,492.6,256.4,4.2,21.5,210.6,287038,60894,184979,41165,39673,20650,337,1729,16957
New Jersey,1998,8115000,3213.9,671.1,2109.3,433.6,440.2,230.0,4.0,20.0,186.2,260810,54459,171166,35185,35720,18663,325,1623,15109
New Jersey,1999,8143412,2988.1,577.1,1976.8,434.2,411.9,216.1,3.5,17.3,174.9,243333,46998,160978,35357,33540,17601,287,1409,14243
New Jersey,2000,8414350,2776.6,522.0,1848.8,405.9,383.8,203.2,3.4,16.1,161.1,233637,43924,155562,34151,32298,17099,289,1357,13553
New Jersey,2001,8511116,2826.3,550.0,1833.3,443.0,388.8,204.1,3.9,15.0,165.8,240551,46812,156031,37708,33094,17370,336,1278,14110
New Jersey,2002,8575252,2655.5,511.9,1726.6,417.0,376.1,193.5,4.0,15.9,162.7,227715,43899,148061,35755,32252,16593,339,1365,13955
New Jersey,2003,8642412,2549.6,502.8,1646.4,400.4,364.3,190.4,4.7,14.9,154.4,220350,43457,142287,34606,31488,16452,406,1288,13342
New Jersey,2004,8685166,2433.0,472.4,1611.7,348.9,356.3,185.9,4.5,15.3,150.6,211313,41030,139977,30306,30943,16144,392,1331,13076
New Jersey,2005,8703150,2337.0,447.9,1571.0,318.0,355.0,184.7,4.8,13.9,151.8,203391,38980,136728,27683,30919,16079,417,1208,13215
New Jersey,2006,8724560,2278.9,451.4,1543.8,283.7,350.2,178.4,4.9,13.8,153.1,198820,39384,134687,24749,30550,15562,427,1201,13360
New Jersey,2007,8685920,2214.4,428.7,1532.9,252.8,328.6,167.7,4.4,11.9,144.7,192338,37234,133145,21959,28544,14564,381,1032,12567
New Jersey,2008,8682661,2293.4,465.3,1595.7,232.4,326.5,163.0,4.3,12.9,146.3,199127,40402,138545,20180,28351,14152,376,1122,12701
New Jersey,2009,8707739,2075.8,424.3,1473.4,178.0,311.4,162.1,3.7,12.0,133.7,180752,36945,128303,15504,27113,14114,319,1041,11639
New Jersey,2010,8799593,2080.1,440.2,1463.2,176.8,307.5,157.8,4.2,11.1,134.3,183042,38732,128754,15556,27055,13885,371,981,11818
New Jersey,2011,8834773,2147.4,489.4,1460.9,197.1,307.9,154.0,4.3,11.4,138.2,189719,43238,129066,17415,27203,13608,380,1006,12209
New Jersey,2012,8864590,2047.3,477.6,1383.7,185.9,290.2,145.7,4.4,11.7,128.4,181481,42338,122662,16481,25727,12919,388,1035,11385
New Jersey,2013,8899339,135.6,1882.8,403.1,1325.2,288.5,135.8,4.5,12.6,9.7,12071,167556,35873,117936,25674,12082,401,1120,861
New Jersey,2014,8938175,125.6,1734.1,354.8,1248.3,261.2,117.5,3.9,14.3,10.7,11225,154993,31710,111578,23346,10498,349,1274,953
New Jersey,2015,8958013,127.4,1626.5,312.1,1182.9,255.4,108.6,4.1,15.3,11.4,11414,145701,27960,105963,22879,9729,363,1373,1019
New Jersey,2016,8944469,1544.6,282.7,1135.2,126.6,245.0,124.2,4.2,16.2,100.4,138152,25284,101540,11328,21914,11105,372,1453,8984
New Jersey,2017,9005644,1555.5,265.3,1155.1,135.1,228.8,120.8,3.6,16.7,87.7,140086,23891,104025,12170,20604,10880,324,1505,7895
New Jersey,2018,8908520,1404.9,215.9,1065.1,123.9,208.1,117.4,3.2,16.0,71.4,125156,19232,94887,11037,18537,10463,286,1424,6364
New Jersey,2019,8882190,1335.7,184.6,1034.7,116.4,206.9,122.2,2.9,17.2,64.5,118637,16399,91902,10336,18375,10852,262,1531,5730
New York,1965,18073000,2740.3,1015.0,1401.8,323.4,325.4,152.0,4.6,12.8,155.9,495248,183443,253353,58452,58802,27464,836,2320,28182
New York,1966,18258000,2995.4,1074.2,1568.7,352.5,342.6,159.6,4.8,13.4,164.8,546904,196127,286409,64368,62561,29142,882,2439,30098
New York,1967,18336000,3367.2,1195.2,1715.1,456.9,409.7,170.5,5.4,14.5,219.3,617404,219157,314472,83775,75124,31261,996,2665,40202
New York,1968,18113000,4035.4,1385.3,2071.1,579.0,543.9,192.9,6.5,14.0,330.5,730938,250918,375143,104877,98515,34946,1185,2527,59857
New York,1969,18321000,3991.8,1356.2,2005.7,629.9,577.9,201.4,7.2,15.8,353.4,731340,248477,367463,115400,105870,36890,1324,2902,64754
New York,1970,18190740,4286.3,1470.4,2125.0,690.9,685.0,215.2,7.9,15.8,446.1,779701,267474,386553,125674,124613,39145,1444,2875,81149
New York,1971,18391000,4295.4,1488.2,2113.1,694.1,788.7,230.1,9.9,17.5,531.1,789974,273704,388612,127658,145048,42318,1823,3225,97682
New York,1972,18366000,3626.6,1306.1,1748.3,572.1,754.3,250.1,11.0,22.9,470.4,666063,239886,321096,105081,138542,45926,2026,4199,86391
New York,1973,18265000,3716.8,1348.2,1753.7,615.0,741.7,261.6,11.2,26.6,442.3,678881,246246,320307,112328,135468,47781,2040,4852,80795
New York,1974,18111000,4231.0,1500.9,2155.4,574.8,803.0,284.1,10.6,28.9,479.3,766276,271824,390357,104095,145427,51454,1919,5240,86814
New York,1975,18120000,4779.3,1666.6,2471.0,641.7,856.4,301.3,11.0,28.1,516.0,866010,301996,447740,116274,155187,54593,1996,5099,93499
New York,1976,18084000,5357.0,1763.5,2855.2,738.2,868.1,302.1,10.9,25.8,529.3,968751,318919,516328,133504,156988,54638,1969,4663,95718
New York,1977,17924000,5255.8,1728.0,2782.0,745.8,831.8,319.1,10.7,29.4,472.6,942057,309735,498653,133669,149087,57193,1919,5272,84703
New York,1978,17748000,4951.2,1650.6,2628.6,672.0,841.0,329.5,10.3,29.1,472.1,878736,292956,466516,119264,149257,58484,1820,5168,83785
New York,1979,17649000,5287.7,1746.9,2836.4,704.5,917.4,345.3,11.9,30.6,529.6,933234,308302,500589,124343,161906,60949,2092,5394,93471
New York,1980,17506690,5882.0,2061.6,3060.4,759.9,1029.5,344.6,12.7,30.9,641.3,1029749,360925,535783,133041,180235,60329,2228,5405,112273
New York,1981,17594000,5835.8,1991.7,3066.3,777.8,1069.6,342.1,12.3,31.1,684.0,1026757,350422,539486,136849,188178,60189,2166,5479,120344
New York,1982,17659000,5478.1,1671.9,3025.3,780.8,990.1,338.7,11.4,29.2,610.7,967369,295245,534244,137880,174833,59818,2013,5159,107843
New York,1983,17667000,4988.5,1410.1,2854.7,723.7,914.1,336.5,11.1,30.0,536.5,881322,249115,504346,127861,161489,59452,1958,5296,94783
New York,1984,17735000,4662.9,1257.2,2755.1,650.6,914.3,365.8,10.1,31.6,506.9,826969,222956,488621,115392,162157,64872,1786,5599,89900
New York,1985,17783000,4658.6,1235.1,2824.5,599.1,929.9,383.9,9.5,32.1,504.4,828446,219633,502276,106537,165365,68270,1683,5706,89706
New York,1986,17772000,4781.8,1221.1,2923.5,637.2,985.9,430.6,10.7,30.5,514.1,849827,217010,519570,113247,175210,76528,1907,5415,91360
New York,1987,17825000,4944.3,1216.4,3024.8,703.1,1008.1,462.4,11.3,31.1,503.3,881330,216826,539175,125329,179691,82417,2016,5537,89721
New York,1988,17898000,5212.0,1218.3,3133.8,859.9,1097.3,509.8,12.5,30.6,544.4,932845,218060,560887,153898,196396,91239,2244,5479,97434
New York,1989,17950000,5162.1,1176.2,3033.2,952.7,1131.2,510.1,12.5,29.2,579.3,926596,211130,544459,171007,203042,91571,2246,5242,103983
New York,1990,17990455,5182.8,1160.7,2979.4,1042.7,1180.9,512.0,14.5,29.8,624.7,932416,208813,536012,187591,212458,92105,2605,5368,112380
New York,1991,18058000,5080.7,1132.5,2944.3,1003.9,1163.9,499.4,14.2,28.2,622.1,917467,204499,531681,181287,210184,90186,2571,5085,112342
New York,1992,18119000,4736.3,1068.2,2735.8,932.3,1122.1,483.5,13.2,28.4,596.9,858178,193548,495708,168922,203311,87608,2397,5152,108154
New York,1993,18197000,4477.8,998.6,2644.2,835.0,1073.5,471.5,13.3,27.5,561.2,814824,181709,481166,151949,195352,85802,2420,5008,102122
New York,1994,18169000,4105.0,906.2,2489.5,709.3,965.6,451.9,11.1,25.9,476.7,745845,164650,452322,128873,175433,82100,2016,4700,86617
New York,1995,18136000,3718.3,808.1,2344.4,565.7,841.9,410.0,8.5,23.7,399.7,674342,146562,425184,102596,152683,74351,1550,4290,72492
New York,1996,18185000,3405.3,713.9,2197.0,494.4,727.0,356.7,7.4,23.0,340.0,619250,129828,399522,89900,132206,64857,1353,4174,61822
New York,1997,18137000,3222.4,652.3,2130.6,439.4,688.6,350.8,6.0,22.5,309.3,584438,118306,386435,79697,124890,63628,1093,4075,56094
New York,1998,18175000,2950.7,576.7,1998.9,375.1,637.8,341.3,5.1,21.1,270.3,536287,104821,363295,68171,115915,62023,924,3843,49125
New York,1999,18196601,2690.6,512.3,1858.1,320.2,588.8,323.5,5.0,19.6,240.8,489596,93217,338118,58261,107147,58860,903,3563,43821
New York,2000,18976457,2545.7,463.4,1796.4,285.8,553.9,316.7,5.0,18.6,213.6,483078,87946,340901,54231,105111,60090,952,3530,40539
New York,2001,19084350,2399.9,421.3,1725.6,253.0,513.6,298.5,5.0,18.6,191.5,458003,80400,329316,48287,98022,56961,960,3546,36555
New York,2002,19134293,2310.5,400.9,1662.1,247.5,496.6,280.0,4.8,20.3,191.6,442091,76700,318025,47366,95030,53583,909,3885,36653
New York,2003,19212425,2249.0,392.7,1620.9,235.3,465.8,255.0,4.9,19.6,186.3,432079,75453,311422,45204,89486,48987,934,3775,35790
New York,2004,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506
New York,2005,19315721,2102.0,352.2,1565.0,185.0,444.0,238.9,4.5,18.8,182.1,405990,68034,302220,35736,85839,46150,874,3636,35179
New York,2006,19306183,2064.5,355.4,1542.7,166.4,435.2,235.5,4.8,16.4,178.5,398577,68617,297827,32133,84016,45467,922,3168,34459
New York,2007,19297729,1987.9,336.4,1506.3,145.2,414.4,233.9,4.2,15.2,161.1,383624,64914,290681,28029,79962,45144,805,2928,31085
New York,2008,19490297,1993.8,336.3,1528.8,128.7,397.9,216.1,4.3,14.4,163.1,388599,65544,297962,25093,77546,42125,836,2798,31787
New York,2009,19541453,1932.0,321.2,1498.8,111.9,384.4,223.1,4.0,13.2,144.0,377537,62769,292897,21871,75110,43606,781,2582,28141
New York,2010,19395206,1957.8,339.5,1511.9,106.4,394.4,227.9,4.5,14.4,147.6,379710,65839,293232,20639,76492,44197,868,2797,28630
New York,2011,19501616,1906.7,334.5,1473.5,98.7,397.2,233.5,3.9,14.1,145.7,371837,65227,287361,19249,77463,45538,769,2751,28405
New York,2012,19570261,1922.0,329.9,1503.5,88.6,406.8,242.3,3.5,14.6,146.4,376140,64553,294239,17348,79610,47423,684,2848,28655
New York,2013,19651127,234.7,1824.8,287.2,1458.8,393.7,138.6,3.3,17.1,13.1,46130,358598,56442,286674,77372,27241,648,3353,2577
New York,2014,19746227,229.4,1718.2,257.2,1381.4,381.8,121.8,3.1,27.5,19.8,45303,339282,50781,272765,75398,24045,617,5433,3918
New York,2015,19795791,225.0,1604.0,223.7,1303.0,379.7,120.9,3.1,30.7,22.2,44546,317529,44276,257940,75165,23936,609,6074,4389
New York,2016,19745289,1545.6,201.7,1271.0,72.9,376.2,228.3,3.2,31.7,113.0,305181,39821,250968,14392,74285,45079,630,6260,22316
New York,2017,19849399,1514.2,176.3,1270.3,67.6,356.7,220.8,2.8,31.9,101.3,300555,35002,252143,13410,70799,43819,548,6324,20108
New York,2018,19542209,1440.5,159.3,1214.0,67.2,350.5,220.9,2.9,33.6,93.1,281507,31137,237233,13137,68495,43171,562,6575,18187
New York,2019,19453561,1373.3,141.9,1166.1,65.3,358.6,229.0,2.9,33.8,92.9,267155,27600,226851,12704,69764,44555,558,6583,18068
Pennsylvania,1960,11319366,950.5,297.8,530.3,122.4,99.0,53.6,2.6,8.8,33.9,107586,33709,60023,13854,11203,6072,296,995,3840
Pennsylvania,1961,11468000,949.6,317.3,512.1,120.1,97.9,52.2,2.6,7.3,35.7,108895,36391,58729,13775,11223,5990,298,841,4094
Pennsylvania,1962,11376000,1029.9,327.9,565.7,136.3,104.2,53.3,2.7,8.3,39.9,117167,37298,64359,15510,11856,6065,311,946,4534
Pennsylvania,1963,11424000,1122.3,350.9,612.0,159.4,111.0,58.7,2.3,8.1,41.8,128209,40089,69915,18205,12678,6709,268,930,4771
Pennsylvania,1964,11459000,1244.6,386.0,671.8,186.7,123.6,66.4,3.4,9.3,44.6,142616,44235,76983,21398,14162,7606,384,1061,5111
Pennsylvania,1965,11520000,1345.9,417.3,707.3,221.4,142.2,75.7,3.6,10.3,52.7,155050,48070,81476,25504,16384,8723,411,1181,6069
Pennsylvania,1966,11582000,1362.2,423.7,728.7,209.9,131.0,66.6,3.3,10.9,50.2,157775,49073,84394,24308,15169,7709,378,1267,5815
Pennsylvania,1967,11629000,1527.9,487.7,803.9,236.3,138.6,66.9,3.9,9.9,57.9,177676,56709,93482,27485,16119,7782,448,1154,6735
Pennsylvania,1968,11712000,1760.2,556.3,923.9,280.0,176.8,77.3,4.1,10.3,85.2,206151,65151,108204,32796,20710,9051,475,1203,9981
Pennsylvania,1969,11803000,1823.9,577.7,941.4,304.8,193.9,87.1,4.1,12.1,90.6,215276,68187,111114,35975,22887,10279,488,1430,10690
Pennsylvania,1970,11793909,1965.6,599.7,1020.7,345.2,220.2,94.2,5.4,11.9,108.6,231825,70730,120380,40715,25970,11115,637,1408,12810
